日期,内容
2020-02-04,新加坡华裔人口75%左右，大多数祖先多为闽南人，李家父子祖籍则为广东
2020-02-04,新加坡排华?那马来西亚算什么?
2020-02-04,完全理解
2020-02-04,等着等着中国复兴的那一天把你们脸都打肿
2020-02-04,美国猪流感H1N1死了那么多人的时候没人抵制美国到底被美国洗脑有多严重
2020-02-04,想多了好多华裔觉得自己不是中国人可骄傲了忍住不跟他们一般见识就不错了
2020-02-04,美国猪流感
2020-02-04,可以理解
2020-02-04,新加坡本来就反华，美国盟友，没办法，不靠美国怎么斗得过马来西亚
2020-02-04,他只是在帮新加坡华裔说话吧，也没有在帮我们说话啊
2020-02-04,他只是在帮新加坡华裔说话吧，也没有在帮我们说话啊
2020-02-04,整篇讲话的要点来了，拿笔划重点，考试必考的
2020-02-04,李显龙明显是反华派，直接在这里散布恐慌
2020-02-04,还有他那项过激的应对措施，有必要这么做吗？
2020-02-04,你们听懂了那个老东西的话里话了吗
2020-02-04,做法对个屁
2020-02-04,以后新加坡如果发生类似问题，咱们也直接封关
2020-02-04,老东西
2020-02-04,理解
2020-02-04,等ChinaNo.1的那天，我要踏平西方
2020-02-04,虽然听起来挺狠的，但是我觉得可以理解。也是最大限度的隔离病毒了
2020-02-04,虽然听起来痛恨的
2020-02-04,他们喜欢我们得票子，却不喜欢我们，噢耶。
2020-02-04,一说排华就想到澳洲，果然
2020-02-04,主旨：中国已经禁止旅行团，所以现在在海外的华裔旅行团不是中国的，不要禁止我们新加坡
2020-02-04,就服真阴阳人，之前排华现在又理中客…
2020-02-04,……
2020-02-04,新加坡广东籍的也不少过南洋
2020-02-04,一个小国承受不了什么，算了
2020-02-04,so不该排你，应该排华人？
2020-02-04,没有百分之四十。你不能把所有亚裔算上。
2020-02-04,人家是新加坡总理，不称中方称什么？
2020-02-04,可以理解
2020-02-04,理解
2020-02-04,说得好
2020-02-04,可以理解
2020-02-04,好像福建口音
2020-02-04,屹立5000不倒怕你们
2020-02-04,争取国际支持，是好事
