日期,内容
2020-02-04,中国不兴，华人奄有地位
2020-02-04,变色龙
2020-02-04,这一切还要从一个蝙蝠说起
2020-02-04,有些国家排华（指自己）
2020-02-04,小学生回去做作业好吗
2020-02-04,特朗普还会中文呢
2020-02-04,大家不要被迷惑了，新加坡反华可是仅次于澳大利亚的
2020-02-04,排华是常态
2020-02-04,等着吧小老弟
2020-02-04,李显龙
2020-02-04,李光耀的儿子李显龙
2020-02-04,衬衫挺像变色龙
2020-02-04,都是为了他们自己的利益
2020-02-04,新加坡一直排华，但是他们国家大多都是华人
2020-02-04,新加坡市长吗？
2020-02-04,不用看翻译挺舒适
2020-02-04,…你新加坡不是排华先锋？不天天叫嚣一带一路里为什么没有你？
2020-02-04,是想挣中国的钱了吗
2020-02-04,是反钟
2020-02-04,梅州的
2020-02-04,舔中国了？
2020-02-04,你会说中文啊！！
2020-02-04,啥逻辑啊，是华人就应该跟你好吗。美国还是英国人呢
2020-02-04,有没有疫情他们都排华
2020-02-04,间接骂原住民愚昧
2020-02-04,排华是常态
2020-02-04,sin态
2020-02-04,反华急先锋
2020-02-04,李顯龍老了好多啊。。。
2020-02-04,说一套做一套。
2020-02-04,字正腔圆
2020-02-04,墙头草
2020-02-04,墙头草
2020-02-04,变色龙，李显龙
2020-02-04,变色龙，李显龙
2020-02-04,变色龙，李显龙
2020-02-04,变色龙，李显龙
2020-02-04,听说哪里排华？14亿人还排他呢！
2020-02-04,新加坡理客中，航妈之力也
2020-02-04,我觉得他做的没错
2020-02-04,新加坡还真是见风使舵
2020-02-04,新加坡地方小不见得密度就是大
2020-02-04,没有疫情也排华
2020-02-04,前面的是个zz吧
2020-02-04,新加坡人口密集最大，他限制人去也是对的
2020-02-04,哟，说中文了
2020-02-04,见风使舵
2020-02-04,加油
2020-02-04,说反华的那个脑子是浆糊吧
2020-02-04,竟然不用英文
2020-02-04,那新加坡第一个不让中国人入境和转机？害我改签
2020-02-04,这老头是人精
2020-02-04,只有大马华人爱中国
2020-02-04,新加坡华人最反华了
2020-02-04,@美国
2020-02-04,老的好快
2020-02-04,新加坡现在已经好多了
2020-02-04,听他讲英语习惯了
2020-02-04,突然汉语。。。
2020-02-04,华人是一个民族，弹幕别瞎骂了
2020-02-04,最近事情太多了
2020-02-04,这个病毒是不是中国来的现在还不好啊下定论
2020-02-04,错新加坡是华人国家
2020-02-04,愚昧不合逻辑没疫情新加坡也排华
2020-02-04,新加坡反华先锋
2020-02-04,排华？你祖宗从哪里来的？
2020-02-04,种族？你是什么种族？高加索人？和族？大韩民族？
2020-02-04,外国人说中文自带闽南口音耶
2020-02-04,他说中文和李宗伟好像阿
2020-02-04,新加坡就是华人国家啊
2020-02-04,开口跪
2020-02-04,？？
2020-02-04,废话真多，人家新加坡人，英语和汉语必修！
2020-02-04,新加坡的官方语言：英文、华文、马来文、印度文
2020-02-04,开幕雷击
2020-02-04,开幕雷击
2020-02-04,当年非典的时候他们就很跳
2020-02-04,他说的中文跟英语似的
2020-02-04,客家话
2020-02-04,李显龙本来就是华人他汉语比他爹说的还好
2020-02-04,啊这
2020-02-04,新加坡基本上大部分都是华人，汉语也算是官方语言
2020-02-04,新加坡用的简体中文
2020-02-04,？？？
2020-02-04,韩国
2020-02-04,本来就是华人
2020-02-04,？？
2020-02-04,讲道理中国如果放弃治疗，全世界都跑不了
2020-02-04,新加坡好像绝大部分是华人
2020-02-04,新加坡貌似是双母语叭
2020-02-04,南洋
2020-02-04,科普一下：新加坡国语就是中文，还有英语
2020-02-04,祖籍广东的
2020-02-04,李显龙祖上就是中国的
2020-02-04,中国万岁
2020-02-04,大中华万岁
2020-02-04,新加坡官方语言里有汉语啊，有什么奇怪的？
2020-02-04,用好与坏来定义一个国家领导人，这很幼稚
2020-02-04,新加坡：船小好掉头
2020-02-04,新加坡是华语国家呀
2020-02-04,大家本来就都是华裔会汉语不是正常么
2020-02-04,常识啊，用了一个世纪了好吗
2020-02-04,新加坡也有汉字拼写大赛哦
2020-02-04,新加坡很多华人的，但是李显龙很少说中文啊。。。。
2020-02-04,大多数是华人
2020-02-04,姚安濂
2020-02-04,哦
2020-02-04,？
2020-02-04,新加坡就是中文和英文
2020-02-04,@us
2020-02-04,@美国
2020-02-04,毕竟这老头以前也是中国的
2020-02-04,废话新加坡人会讲中文和英文，本来大部分都是华侨，不过头一次见新加坡为中国说话
2020-02-04,说的对啊
2020-02-04,这是新加坡总理，一帮人高潮什么？
2020-02-04,外国人说中文挺溜的啊
2020-02-04,他也不是个好人
2020-02-04,新加坡华、英、马来、印地语都用
