日期,内容
2020-03-24,下一任桑德斯继承罗斯福衣钵之人
2020-03-24,这可能就是人生吧
2020-03-24,不同政党公开撕
2020-03-24,都是我的功劳，我不负任何责人
2020-03-24,白脸和红脸
2020-03-24,手语的是个逗比吧
2020-03-24,幸好我不是聋哑人
2020-03-24,就see硬see
2020-03-24,手语大哥吸引了我的注意！
2020-03-24,这也许就是人生吧
2020-03-24,手语感觉想打人
2020-03-24,保护我普
2020-03-24,胡佛猪
2020-03-24,明示下台
2020-03-24,卖完股票吧！
2020-03-24,←换人了
2020-03-24,特朗普:没有人比我更了解疫情
2020-03-24,哈哈哈哈建国同志也太逗了
2020-03-24,你们的军队不都在别的国家回不来吗....
2020-03-24,我一直想说川普简直就是当代胡佛，终于有美国人说出了这句话
2020-03-24,手语一般都是配合表情的，很正常不要觉得奇怪
2020-03-24,群雄逐鹿美利坚天下共煮合众国横批:美利坚合众国[doge]
2020-03-24,咋换了一个
2020-03-24,手语还带表情的
2020-03-24,当代胡佛哈哈哈
2020-03-24,建国同志辛苦了
2020-03-24,CNN和特朗普？狗咬狗？
2020-03-24,哈哈哈哈哈哈手语疑惑脸
2020-03-24,罗斯福新政
2020-03-24,说的很客观
2020-03-24,美国却没有下一个罗斯福
2020-03-24,你细品
2020-03-24,面壁者川建国
2020-03-24,全程手语小哥抢戏
2020-03-24,表情是手语的一部分啊
2020-03-24,没人比我更了解美国
2020-03-24,ohhhhhhhhhhh
2020-03-24,ohhhhhhhhhg
2020-03-24,课本上有胡佛猪
2020-03-24,面部表情过于丰富哈哈哈
2020-03-24,哈哈哈哈哈哈哈哈
2020-03-24,哈哈哈
2020-03-24,不是有字幕吗为什么要手语
2020-03-24,不是有字幕吗？为什么要手语
2020-03-24,不是有字幕吗，为什么要手语
2020-03-24,特朗普:我做的很好比任何人都好
2020-03-24,贫穷的村庄会被称为胡佛村贫穷的人盖的报纸被称为胡佛毯贫穷人倒翻的口袋被称为胡佛旗
2020-03-24,不愧是我国的顶级卧底
2020-03-24,手语都得配表情了吗还巨丰富
